sex,targetUttCode,featuresPresent,normResponse2,obj1,trial_type,blockNr,obj2,name,normResponse1,numFeatures,certainty,uttCode,utterance,pref2,targetFeature,targetFeatureNum,response0,Answer.time_in_minutes,normResponse0,response1,response2,workerid,slide_number,pref3,item,pref1,obj3
male,322b-2,"['striped', 'blue', 'red']",0.11764705882352942,121,task,2,122,,0.5,3,,322b,red,circle,shape,1,0.65,9.3428,0.3823529411764706,0.85,0.2,9,21,square,3550,cloud,222
male,22a2b-2b,"['striped', 'polka-dotted', 'red', 'green']",0.11764705882352942,222,task,2,322,,0.5,4,,22a2b,red,circle,shape,1,0.65,9.3428,0.3823529411764706,0.85,0.2,9,22,square,24040,cloud,233
,,,,,,,,,,,0.75,,,,,,,9.3428,,,,9,,,,,
female,22b1-2,"['solid', 'polka-dotted', 'blue', 'red', 'green']",0,111,task,0,312,,0.2777777777777778,5,,22b1,solid,circle,shape,1,0.65,3.0658166666666666,0.7222222222222222,0.25,0,10,3,square,26550,cloud,333
female,22b1-3,"['striped', 'polka-dotted', 'red', 'green']",0,322,task,0,223,,0.2631578947368421,4,,22b1,green,circle,shape,1,0.7,3.0658166666666666,0.7368421052631579,0.25,0,10,4,square,22690,cloud,133
female,22b1-3,"['striped', 'polka-dotted', 'blue', 'green']",0,221,task,0,131,,1,4,,22b1,striped,circle,shape,1,0,3.0658166666666666,0,1,0,10,5,square,26190,cloud,333
female,331-3,"['solid', 'red']",0.12500000000000003,112,task,0,212,,0.25000000000000006,2,,331,red,circle,shape,1,1,3.0658166666666666,0.625,0.4,0.2,10,6,square,2190,cloud,312
,,,,,,,,,,,0.7,,,,,,,3.0658166666666666,,,,10,,,,,
female,321-3,"['solid', 'blue', 'green']",0,111,task,1,211,,0.7692307692307692,3,,321,blue,circle,shape,1,0.3,3.0658166666666666,0.23076923076923075,1,0,10,11,square,11400,cloud,313
female,211-3,"['solid', 'striped', 'blue', 'red', 'green']",0,311,task,1,122,,0.393939393939394,5,,211,striped,circle,shape,1,1,3.0658166666666666,0.6060606060606061,0.65,0,10,12,square,10370,cloud,213
female,22b2b-2,"['striped', 'polka-dotted', 'blue', 'red']",0,121,task,1,331,,0.37499999999999994,4,,22b2b,blue,circle,shape,1,1,3.0658166666666666,0.625,0.6,0,10,13,square,3950,cloud,322
female,321-2,"['striped', 'blue', 'red', 'green']",0,121,task,1,122,,0.28571428571428575,4,,321,blue,circle,shape,1,1,3.0658166666666666,0.7142857142857143,0.4,0,10,14,square,16090,cloud,223
,,,,,,,,,,,1,,,,,,,3.0658166666666666,,,,10,,,,,
female,321-3,"['cloud', 'circle', 'blue']",1,111,task,2,121,,0,3,,321,circle,striped,texture,2,0,3.0658166666666666,0,0,1,10,19,polka-dotted,381,solid,231
female,22a2b-2b,"['cloud', 'square', 'blue', 'red']",1,131,task,2,322,,0,4,,22a2b,cloud,striped,texture,2,0,3.0658166666666666,0,0,1,10,20,polka-dotted,7771,solid,332
female,322b-2,"['square', 'blue', 'red']",1,331,task,2,312,,0,3,,322b,blue,striped,texture,2,0,3.0658166666666666,0,0,1,10,21,polka-dotted,7430,solid,332
female,321-2,"['cloud', 'blue', 'red', 'green']",1,131,task,2,112,,0,4,,321,blue,striped,texture,2,0,3.0658166666666666,0,0,1,10,22,polka-dotted,20660,solid,133
,,,,,,,,,,,1,,,,,,,3.0658166666666666,,,,10,,,,,
female,22a2b-2b,"['circle', 'square', 'solid', 'striped']",0.15,211,task,0,212,,0.5,4,,22a2b,striped,red,color,3,0.7,14.800416666666667,0.35,1,0.3,11,3,green,4102,blue,322
female,22b2b-2,"['circle', 'square', 'solid', 'striped']",0.15,311,task,0,212,,0.5,4,,22b2b,striped,red,color,3,0.7,14.800416666666667,0.35,1,0.3,11,4,green,4112,blue,322
female,211-3,"['cloud', 'circle', 'solid', 'striped', 'polka-dotted']",0.15,231,task,0,122,,0.5,5,,211,striped,red,color,3,0.7,14.800416666666667,0.35,1,0.3,11,5,green,10422,blue,213
female,311-3,"['cloud', 'circle', 'square', 'solid']",0.15,211,task,0,312,,0.5,4,,311,square,red,color,3,0.7,14.800416666666667,0.35,1,0.3,11,6,green,8721,blue,113
,,,,,,,,,,,1,,,,,,,14.800416666666667,,,,11,,,,,
female,22b1-3,"['cloud', 'circle', 'blue', 'green']",0.48275862068965514,211,task,1,223,,0.27586206896551724,4,,22b1,cloud,striped,texture,2,0.35,14.800416666666667,0.24137931034482757,0.4,0.7,11,11,polka-dotted,22561,solid,133
female,321-2,"['square', 'blue', 'red', 'green']",0.47058823529411764,321,task,1,312,,0.3235294117647059,4,,321,green,striped,texture,2,0.35,14.800416666666667,0.20588235294117643,0.55,0.8,11,12,polka-dotted,12000,solid,313
female,321-2,"['cloud', 'blue', 'red', 'green']",0.5333333333333333,131,task,1,112,,0.2333333333333333,4,,321,green,striped,texture,2,0.35,14.800416666666667,0.2333333333333333,0.35,0.8,11,13,polka-dotted,20660,solid,133
female,22b1-2,"['cloud', 'circle', 'square', 'blue', 'green']",0.5333333333333333,321,task,1,123,,0.2333333333333333,5,,22b1,cloud,striped,texture,2,0.35,14.800416666666667,0.2333333333333333,0.35,0.8,11,14,polka-dotted,25151,solid,233
,,,,,,,,,,,0,,,,,,,14.800416666666667,,,,11,,,,,
female,321-2,"['cloud', 'circle', 'square', 'solid']",0,211,task,2,113,,0.09090909090909091,4,,321,cloud,red,color,3,1,14.800416666666667,0.9090909090909091,0.1,0,11,19,green,12941,blue,313
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0,131,task,2,231,,0,4,,321,circle,red,color,3,1,14.800416666666667,1,0,0,11,20,green,7071,blue,332
female,22a1-3,"['cloud', 'circle', 'striped', 'polka-dotted']",0,121,task,2,232,,0,4,,22a1,cloud,red,color,3,1,14.800416666666667,1,0,0,11,21,green,14532,blue,123
female,22b1-2,"['cloud', 'circle', 'square', 'solid', 'polka-dotted']",0,211,task,2,131,,0,5,,22b1,circle,red,color,3,1,14.800416666666667,1,0,0,11,22,green,1812,blue,312
,,,,,,,,,,,1,,,,,,,14.800416666666667,,,,11,,,,,
male,321-3,"['solid', 'blue', 'green']",0.35714285714285715,111,task,0,311,,0.17857142857142858,3,,321,solid,circle,shape,1,0.65,6.943516666666667,0.46428571428571436,0.25,0.5,12,3,square,9700,cloud,213
male,22a2b-2a,"['solid', 'polka-dotted', 'red', 'green']",0.39999999999999997,312,task,0,232,,0.26666666666666666,4,,22a2b,polka-dotted,circle,shape,1,0.5,6.943516666666667,0.3333333333333333,0.4,0.6,12,4,square,12710,cloud,313
male,22b2b-2,"['solid', 'polka-dotted', 'blue', 'red']",0.24242424242424246,231,task,0,212,,0.30303030303030304,4,,22b2b,polka-dotted,circle,shape,1,0.75,6.943516666666667,0.4545454545454546,0.5,0.4,12,5,square,5070,cloud,132
male,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.23684210526315788,111,task,0,321,,0.34210526315789475,5,,211,polka-dotted,circle,shape,1,0.8,6.943516666666667,0.42105263157894735,0.65,0.45,12,6,square,5700,cloud,232
,,,,,,,,,,,0.6,,,,,,,6.943516666666667,,,,12,,,,,
male,322b-2,"['polka-dotted', 'red', 'green']",0.23076923076923075,332,task,1,133,,0.2692307692307692,3,,322b,green,circle,shape,1,0.65,6.943516666666667,0.5,0.35,0.3,12,11,square,28930,cloud,333
male,22a1-3,"['striped', 'polka-dotted', 'blue', 'red']",0.13636363636363638,221,task,1,321,,0.2272727272727273,4,,22a1,polka-dotted,circle,shape,1,0.7,6.943516666666667,0.6363636363636364,0.25,0.15,12,12,square,4690,cloud,132
male,321-2,"['striped', 'blue', 'red', 'green']",0.09090909090909091,121,task,1,222,,0.18181818181818182,4,,321,striped,circle,shape,1,0.8,6.943516666666667,0.7272727272727273,0.2,0.1,12,13,square,16210,cloud,223
male,322b-2,"['striped', 'red', 'green']",0.08,222,task,1,322,,0.24,3,,322b,striped,circle,shape,1,0.85,6.943516666666667,0.6799999999999999,0.3,0.1,12,14,square,16440,cloud,223
,,,,,,,,,,,0.55,,,,,,,6.943516666666667,,,,12,,,,,
male,22a1-3,"['cloud', 'circle', 'solid', 'striped']",0.6153846153846154,211,task,2,122,,0.23076923076923075,4,,22a1,striped,red,color,3,0.2,6.943516666666667,0.15384615384615385,0.3,0.8,12,19,green,13972,blue,123
male,22b1-2,"['cloud', 'circle', 'square', 'striped', 'polka-dotted']",0.7692307692307692,321,task,2,123,,0.07692307692307693,5,,22b1,striped,red,color,3,0.2,6.943516666666667,0.15384615384615385,0.1,1,12,20,green,25152,blue,233
male,22b1-2,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.7142857142857143,121,task,2,312,,0,5,,22b1,cloud,red,color,3,0.4,6.943516666666667,0.28571428571428575,0,1,12,21,green,5132,blue,132
male,22b1-3,"['circle', 'square', 'striped', 'polka-dotted']",0.6666666666666666,231,task,2,222,,0,4,,22b1,circle,red,color,3,0.5,6.943516666666667,0.3333333333333333,0,1,12,22,green,18562,blue,323
,,,,,,,,,,,0.85,,,,,,,6.943516666666667,,,,12,,,,,
male,321-2,"['cloud', 'blue', 'red', 'green']",1,131,task,0,112,,0,4,,321,cloud,striped,texture,2,0,5.39835,0,0,0.95,13,3,polka-dotted,20660,solid,133
male,22b1-2,"['cloud', 'circle', 'square', 'blue', 'red']",1,131,task,0,222,,0,5,,22b1,square,striped,texture,2,0,5.39835,0,0,1,13,4,polka-dotted,7641,solid,332
male,331-3,"['circle', 'red']",1,212,task,0,222,,0,2,,331,red,striped,texture,2,0,5.39835,0,0,1,13,5,polka-dotted,6480,solid,232
male,22b2b-2,"['circle', 'square', 'blue', 'green']",1,231,task,0,213,,0,4,,22b2b,square,striped,texture,2,0,5.39835,0,0,1,13,6,polka-dotted,27781,solid,333
,,,,,,,,,,,0.65,,,,,,,5.39835,,,,13,,,,,
male,22b1-3,"['cloud', 'square', 'striped', 'polka-dotted']",0,331,task,1,132,,1,4,,22b1,polka-dotted,red,color,3,0,5.39835,0,1,0,13,11,green,14432,blue,123
male,321-3,"['circle', 'striped', 'polka-dotted']",0,221,task,1,222,,1,3,,321,striped,red,color,3,0,5.39835,0,1,0,13,12,green,23821,blue,233
male,321-3,"['circle', 'solid', 'striped']",0,211,task,1,212,,1,3,,321,solid,red,color,3,0,5.39835,0,1,0,13,13,green,15861,blue,223
male,321-2,"['circle', 'solid', 'striped', 'polka-dotted']",0,231,task,1,212,,1,4,,321,solid,red,color,3,0,5.39835,0,1,0,13,14,green,3381,blue,222
,,,,,,,,,,,1,,,,,,,5.39835,,,,13,,,,,
male,322b-2,"['striped', 'red', 'green']",0,122,task,2,222,,0.36363636363636365,3,,322b,green,circle,shape,1,0.7,5.39835,0.6363636363636362,0.4,0,13,19,square,14200,cloud,123
male,322b-2,"['solid', 'polka-dotted', 'blue']",0,111,task,2,131,,0.45,3,,322b,polka-dotted,circle,shape,1,0.55,5.39835,0.55,0.45,0,13,20,square,500,cloud,231
male,22b1-2,"['solid', 'striped', 'blue', 'red', 'green']",0,211,task,2,222,,0.4117647058823529,5,,22b1,green,circle,shape,1,0.5,5.39835,0.5882352941176471,0.35,0,13,21,square,8950,cloud,113
male,22a1-3,"['striped', 'polka-dotted', 'blue', 'red']",0.11111111111111112,221,task,2,321,,0.3333333333333333,4,,22a1,red,circle,shape,1,0.5,5.39835,0.5555555555555556,0.3,0.1,13,22,square,4690,cloud,132
,,,,,,,,,,,0.35,,,,,,,5.39835,,,,13,,,,,
female,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",0.5517241379310345,111,task,0,321,,0.17241379310344826,5,,211,blue,circle,shape,1,0.4,3.689416666666667,0.27586206896551724,0.25,0.8,14,3,square,5700,cloud,232
female,211-3,"['striped', 'polka-dotted', 'blue', 'red', 'green']",0.6666666666666666,221,task,0,132,,0.16666666666666666,5,,211,green,circle,shape,1,0.2,3.689416666666667,0.16666666666666666,0.2,0.8,14,4,square,18800,cloud,323
female,311-3,"['solid', 'blue', 'red', 'green']",0.17857142857142858,211,task,0,112,,0.2142857142857143,4,,311,red,circle,shape,1,0.85,3.689416666666667,0.6071428571428572,0.3,0.25,14,5,square,11770,cloud,313
female,22b2b-2,"['striped', 'polka-dotted', 'red', 'green']",0.20689655172413793,132,task,0,123,,0.20689655172413793,4,,22b2b,striped,circle,shape,1,0.85,3.689416666666667,0.5862068965517241,0.3,0.3,14,6,square,25250,cloud,233
,,,,,,,,,,,0.4,,,,,,,3.689416666666667,,,,14,,,,,
female,321-3,"['cloud', 'solid', 'polka-dotted']",0.13636363636363638,131,task,1,132,,0.6363636363636364,3,,321,cloud,red,color,3,0.25,3.689416666666667,0.2272727272727273,0.7,0.15,14,11,green,9271,blue,113
female,22a2b-2a,"['circle', 'square', 'solid', 'striped']",0.3333333333333333,221,task,1,312,,0.5666666666666667,4,,22a2b,solid,red,color,3,0.15,3.689416666666667,0.09999999999999999,0.85,0.5,14,12,green,4232,blue,322
female,311-3,"['cloud', 'circle', 'square', 'polka-dotted']",0.1923076923076923,331,task,1,132,,0.1923076923076923,4,,311,square,red,color,3,0.8,3.689416666666667,0.6153846153846154,0.25,0.25,14,13,green,24131,blue,233
female,22a1-3,"['cloud', 'circle', 'solid', 'striped']",0.14285714285714288,221,task,1,112,,0.19047619047619052,4,,22a1,striped,red,color,3,0.7,3.689416666666667,0.6666666666666667,0.2,0.15,14,14,green,15802,blue,223
,,,,,,,,,,,0.5,,,,,,,3.689416666666667,,,,14,,,,,
female,321-3,"['circle', 'striped', 'polka-dotted']",0.7619047619047619,221,task,2,222,,0.14285714285714285,3,,321,polka-dotted,red,color,3,0.1,3.689416666666667,0.09523809523809523,0.15,0.8,14,19,green,23821,blue,233
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.5333333333333333,331,task,2,133,,0.3,4,,321,circle,red,color,3,0.25,3.689416666666667,0.16666666666666666,0.45,0.8,14,20,green,25841,blue,233
female,321-2,"['cloud', 'circle', 'square', 'polka-dotted']",0.33333333333333337,231,task,2,132,,0.14814814814814817,4,,321,circle,red,color,3,0.7,3.689416666666667,0.5185185185185185,0.2,0.45,14,21,green,7921,blue,332
female,22a1-3,"['circle', 'square', 'solid', 'polka-dotted']",0.6538461538461539,311,task,2,312,,0.15384615384615385,4,,22a1,polka-dotted,red,color,3,0.25,3.689416666666667,0.1923076923076923,0.2,0.85,14,22,green,23572,blue,233
,,,,,,,,,,,0.65,,,,,,,3.689416666666667,,,,14,,,,,
male,22b1-3,"['cloud', 'circle', 'striped', 'polka-dotted']",0.3076923076923077,131,task,0,232,,0,4,,22b1,polka-dotted,red,color,3,0.9,6.695833333333334,0.6923076923076923,0,0.4,15,3,green,16662,blue,223
male,22b1-2,"['cloud', 'circle', 'square', 'solid', 'striped']",0.52,312,task,0,213,,0,5,,22b1,solid,red,color,3,0.6,6.695833333333334,0.48,0,0.65,15,4,green,15122,blue,123
male,22b1-3,"['cloud', 'square', 'solid', 'striped']",0.3529411764705882,121,task,0,312,,0.058823529411764705,4,,22b1,cloud,red,color,3,1,6.695833333333334,0.588235294117647,0.1,0.6,15,5,green,8742,blue,113
male,22b1-2,"['cloud', 'square', 'solid', 'striped', 'polka-dotted']",0.3214285714285714,121,task,0,312,,0.03571428571428571,5,,22b1,cloud,red,color,3,0.9,6.695833333333334,0.6428571428571428,0.05,0.45,15,6,green,5132,blue,132
,,,,,,,,,,,0.7,,,,,,,6.695833333333334,,,,15,,,,,
male,22a2b-2b,"['circle', 'square', 'blue', 'red']",0.20833333333333334,321,task,1,222,,0.5833333333333334,4,,22a2b,circle,striped,texture,2,0.25,6.695833333333334,0.20833333333333334,0.7,0.25,15,11,polka-dotted,6431,solid,232
male,321-3,"['circle', 'red', 'green']",0.13636363636363635,212,task,1,232,,0.7272727272727273,3,,321,circle,striped,texture,2,0.15,6.695833333333334,0.13636363636363635,0.8,0.15,15,12,polka-dotted,16700,solid,223
male,321-3,"['cloud', 'circle', 'blue']",0.08333333333333333,211,task,1,121,,0.5833333333333333,3,,321,circle,striped,texture,2,0.4,6.695833333333334,0.3333333333333333,0.7,0.1,15,13,polka-dotted,391,solid,231
male,321-2,"['cloud', 'circle', 'square', 'red']",0.04,112,task,1,222,,0.72,4,,321,red,striped,texture,2,0.3,6.695833333333334,0.24,0.9,0.05,15,14,polka-dotted,4511,solid,322
,,,,,,,,,,,0.6,,,,,,,6.695833333333334,,,,15,,,,,
male,321-2,"['square', 'blue', 'red', 'green']",0.375,321,task,2,312,,0.5833333333333334,4,,321,square,striped,texture,2,0.05,6.695833333333334,0.04166666666666667,0.7,0.45,15,19,polka-dotted,12000,solid,313
male,331-3,"['cloud', 'blue']",0,111,task,2,121,,1,2,,331,cloud,striped,texture,2,0,6.695833333333334,0,1,0,15,20,polka-dotted,230,solid,131
male,22a1-3,"['circle', 'square', 'blue', 'red']",0.3103448275862069,211,task,2,231,,0.6896551724137931,4,,22a1,circle,striped,texture,2,0,6.695833333333334,0,1,0.45,15,21,polka-dotted,3861,solid,322
male,22a1-3,"['cloud', 'square', 'red', 'green']",0.3103448275862069,122,task,2,132,,0.6896551724137931,4,,22a1,cloud,striped,texture,2,0,6.695833333333334,0,1,0.45,15,22,polka-dotted,12571,solid,313
,,,,,,,,,,,0.85,,,,,,,6.695833333333334,,,,15,,,,,
male,22a2b-2a,"['solid', 'polka-dotted', 'blue', 'red']",0.5333333333333333,111,task,0,312,,0.3333333333333333,4,,22a2b,solid,circle,shape,1,0.2,6.038433333333334,0.13333333333333333,0.5,0.8,16,3,square,7350,cloud,332
male,22b1-2,"['solid', 'polka-dotted', 'blue', 'red', 'green']",0.5862068965517241,111,task,0,312,,0.3103448275862069,5,,22b1,solid,circle,shape,1,0.15,6.038433333333334,0.10344827586206896,0.45,0.85,16,4,square,26550,cloud,333
male,22b2b-2,"['solid', 'polka-dotted', 'blue', 'green']",0.7499999999999999,231,task,0,213,,0.16666666666666666,4,,22b2b,green,circle,shape,1,0.1,6.038433333333334,0.08333333333333333,0.2,0.9,16,5,square,27780,cloud,333
male,22a2b-2a,"['solid', 'polka-dotted', 'blue', 'green']",0.6666666666666666,231,task,0,113,,0.2962962962962963,4,,22a2b,green,circle,shape,1,0.05,6.038433333333334,0.037037037037037035,0.4,0.9,16,6,square,24600,cloud,233
,,,,,,,,,,,0.9,,,,,,,6.038433333333334,,,,16,,,,,
male,22b1-3,"['circle', 'square', 'blue', 'red']",0.16666666666666666,311,task,1,231,,0.3333333333333333,4,,22b1,blue,striped,texture,2,0.75,6.038433333333334,0.5,0.5,0.25,16,11,polka-dotted,3091,solid,222
male,22a1-3,"['circle', 'square', 'red', 'green']",0.06896551724137931,312,task,1,223,,0.4137931034482758,4,,22a1,green,striped,texture,2,0.75,6.038433333333334,0.5172413793103448,0.6,0.1,16,12,polka-dotted,25421,solid,233
male,22b1-3,"['cloud', 'square', 'red', 'green']",0.034482758620689655,122,task,1,332,,0.41379310344827586,4,,22b1,square,striped,texture,2,0.8,6.038433333333334,0.5517241379310345,0.6,0.05,16,13,polka-dotted,12881,solid,313
male,22b1-2,"['cloud', 'circle', 'square', 'red', 'green']",0.03333333333333333,212,task,1,313,,0.39999999999999997,5,,22b1,green,striped,texture,2,0.85,6.038433333333334,0.5666666666666667,0.6,0.05,16,14,polka-dotted,22241,solid,133
,,,,,,,,,,,0.7,,,,,,,6.038433333333334,,,,16,,,,,
male,22b2b-2,"['circle', 'square', 'blue', 'red']",0.3448275862068966,311,task,2,212,,0.48275862068965514,4,,22b2b,square,striped,texture,2,0.25,6.038433333333334,0.1724137931034483,0.7,0.5,16,19,polka-dotted,4111,solid,322
male,22a2b-2b,"['circle', 'square', 'red', 'green']",0.27586206896551724,222,task,2,232,,0.5862068965517241,4,,22a2b,red,striped,texture,2,0.2,6.038433333333334,0.13793103448275862,0.85,0.4,16,20,polka-dotted,19041,solid,323
male,211-3,"['circle', 'square', 'blue', 'red', 'green']",0.27586206896551724,221,task,2,332,,0.6206896551724137,5,,211,circle,striped,texture,2,0.15,6.038433333333334,0.10344827586206895,0.9,0.4,16,21,polka-dotted,11091,solid,213
male,22a2b-2a,"['circle', 'square', 'blue', 'red']",0.3,221,task,2,222,,0.6333333333333333,4,,22a2b,red,striped,texture,2,0.1,6.038433333333334,0.06666666666666667,0.95,0.45,16,22,polka-dotted,7621,solid,332
,,,,,,,,,,,0.7,,,,,,,6.038433333333334,,,,16,,,,,
male,22b1-3,"['striped', 'polka-dotted', 'red', 'green']",0,322,task,0,223,,0.7916666666666666,4,,22b1,striped,circle,shape,1,0.25,5.894516666666667,0.20833333333333334,0.95,0,17,3,square,22690,cloud,133
male,211-3,"['solid', 'striped', 'polka-dotted', 'blue', 'red']",0,211,task,0,321,,0.7916666666666666,5,,211,blue,circle,shape,1,0.25,5.894516666666667,0.20833333333333334,0.95,0,17,4,square,4660,cloud,132
male,22a2b-2a,"['striped', 'polka-dotted', 'blue', 'red']",0,221,task,0,222,,1,4,,22a2b,red,circle,shape,1,0,5.894516666666667,0,1,0,17,5,square,7620,cloud,332
male,22a2b-2b,"['solid', 'striped', 'red', 'green']",0.5714285714285714,322,task,0,113,,0.42857142857142855,4,,22a2b,green,circle,shape,1,0,5.894516666666667,0,0.45,0.6,17,6,square,13070,cloud,313
,,,,,,,,,,,0.65,,,,,,,5.894516666666667,,,,17,,,,,
male,321-3,"['circle', 'blue', 'red']",0,211,task,1,221,,1,3,,321,blue,striped,texture,2,0,5.894516666666667,0,0.7,0,17,11,polka-dotted,5670,solid,232
male,22b1-2,"['cloud', 'square', 'blue', 'red', 'green']",0.48148148148148145,111,task,1,312,,0.5185185185185185,5,,22b1,square,striped,texture,2,0,5.894516666666667,0,0.7,0.65,17,12,polka-dotted,26551,solid,333
male,311-3,"['cloud', 'circle', 'square', 'green']",0.393939393939394,313,task,1,123,,0.6060606060606061,4,,311,green,striped,texture,2,0,5.894516666666667,0,1,0.65,17,13,polka-dotted,25301,solid,233
male,22a1-3,"['circle', 'square', 'blue', 'green']",0.393939393939394,321,task,1,213,,0.6060606060606061,4,,22a1,square,striped,texture,2,0,5.894516666666667,0,1,0.65,17,14,polka-dotted,24761,solid,233
,,,,,,,,,,,0.65,,,,,,,5.894516666666667,,,,17,,,,,
male,22a1-3,"['cloud', 'circle', 'solid', 'polka-dotted']",0.25925925925925924,231,task,2,232,,0.7407407407407407,4,,22a1,polka-dotted,red,color,3,0,5.894516666666667,0,1,0.35,17,19,green,9432,blue,113
male,22b2b-2,"['circle', 'square', 'solid', 'polka-dotted']",0.25925925925925924,211,task,2,331,,0.7407407407407407,4,,22b2b,square,red,color,3,0,5.894516666666667,0,1,0.35,17,20,green,1942,blue,312
male,321-3,"['cloud', 'solid', 'polka-dotted']",0.22580645161290325,131,task,2,112,,0.6451612903225807,3,,321,polka-dotted,red,color,3,0.2,5.894516666666667,0.12903225806451615,1,0.35,17,21,green,20661,blue,133
