"","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","workerid","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum"
"89",NA,NA,NA,NA,NA,NA,NA,"blue",NA,7.7028,NA,NA,NA,NA,NA,NA,"blue",0.8,NA,2,"green",NA,NA,NA,NA,"red",NA,NA,NA,3,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"90",NA,NA,NA,NA,NA,NA,NA,"blue",NA,7.7028,NA,NA,NA,NA,NA,NA,"blue",0.9,NA,2,"green",NA,NA,NA,NA,"red",NA,NA,NA,3,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"91","circle",211,0.5,27,311,2,0.25,"cloud","shape",7.7028,1,"task",111,211,"cloud","task","square",0.9,111,3,"square",1,0.5,"female",311,"circle",0.25,3,311,3,"circle",0,"blue","331",0.5,"square","['solid', 'blue']",0.5,"331-3","cloud",1,0,0
"92","circle",332,0.5,28,321,4,0.294117647058824,"cloud","shape",7.7028,1,"task",221,321,"cloud","task","square",0.9,321,3,"square",1,0.588235294117647,"female",221,"circle",0.117647058823529,3,332,3,"circle",0,"blue","22a2b",0.2,"square","['striped', 'polka-dotted', 'blue', 'red']",0.5,"22a2b-2b","cloud",1,6940,1
"93","circle",112,0.5,29,332,4,0.172413793103448,"cloud","shape",7.7028,1,"task",112,332,"cloud","task","square",0.9,332,3,"square",1,0.689655172413793,"female",133,"circle",0.137931034482759,3,133,3,"circle",0,"red","22b2b",0.2,"square","['solid', 'polka-dotted', 'red', 'green']",0.25,"22b2b-2","cloud",1,21690,2
"94","circle",212,0.5,30,122,3,0.411764705882353,"cloud","shape",7.7028,1,"task",212,122,"cloud","task","square",0.9,222,3,"square",1,0.588235294117647,"female",122,"circle",0,3,222,3,"circle",0,"striped","322b",0,"square","['solid', 'striped', 'red']",0.7,"322b-2","cloud",1,3620,3
"95",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,7.7028,NA,NA,NA,NA,NA,NA,"square",0.9,NA,3,"square",NA,NA,NA,NA,"circle",NA,NA,NA,3,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"96",NA,NA,NA,NA,NA,NA,NA,"cloud",NA,7.7028,NA,NA,NA,NA,NA,NA,"square",0.65,NA,3,"square",NA,NA,NA,NA,"circle",NA,NA,NA,3,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"cloud",NA,NA,NA
"97","striped",323,0,3,332,4,0.208333333333333,"striped","texture",9.34245,1,"task",132,332,"solid","task","polka-dotted",0.65,132,3,"polka-dotted",2,0.791666666666667,"female",332,"solid",0,0,323,4,"solid",0.5,"square","22a2b",0,"polka-dotted","['cloud', 'square', 'red', 'green']",0.25,"22a2b-2a","striped",0.95,19221,0
"98","striped",212,0,4,133,5,0,"striped","texture",9.34245,1,"task",212,313,"solid","task","polka-dotted",0.65,313,3,"polka-dotted",2,0.909090909090909,"female",133,"solid",0.0909090909090909,0,133,4,"solid",0.5,"green","22b1",0.1,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0,"22b1-2","striped",1,22241,1
"99","striped",321,0,5,321,4,0,"striped","texture",9.34245,1,"task",311,321,"solid","task","polka-dotted",0.65,232,3,"polka-dotted",2,0.606060606060606,"female",311,"solid",0.393939393939394,0,232,4,"solid",0.5,"blue","22a1",0.65,"polka-dotted","['circle', 'square', 'blue', 'red']",0,"22a1-3","striped",1,5721,2
"100","striped",322,0,6,131,5,0,"striped","texture",9.34245,1,"task",131,322,"solid","task","polka-dotted",0.65,131,3,"polka-dotted",2,0.740740740740741,"female",113,"solid",0.259259259259259,0,113,4,"solid",0.5,"cloud","211",0.35,"polka-dotted","['cloud', 'square', 'blue', 'red', 'green']",0,"211-3","striped",1,9131,3
"101",NA,NA,NA,NA,NA,NA,NA,"striped",NA,9.34245,NA,NA,NA,NA,NA,NA,"polka-dotted",0.65,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,4,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"102",NA,NA,NA,NA,NA,NA,NA,"striped",NA,9.34245,NA,NA,NA,NA,NA,NA,"polka-dotted",0.4,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,4,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"103","striped",122,1,11,312,4,0.666666666666667,"polka-dotted","texture",9.34245,0.5,"task",331,312,"solid","task","solid",0.4,331,3,"solid",2,0.333333333333333,"female",312,"striped",0,1,122,4,"striped",0,"red","22b1",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",1,"22b1-3","polka-dotted",0.5,2831,0
"104","striped",211,1,12,211,5,0.645161290322581,"polka-dotted","texture",9.34245,0.5,"task",211,232,"solid","task","solid",0.4,313,3,"solid",2,0.32258064516129,"female",232,"striped",0.032258064516129,1,313,4,"striped",0,"circle","22b1",0.05,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",1,"22b1-2","polka-dotted",0.5,12611,1
"105","striped",221,1,13,212,4,0.606060606060606,"polka-dotted","texture",9.34245,0.5,"task",221,131,"solid","task","solid",0.4,131,3,"solid",2,0.333333333333333,"female",212,"striped",0.0606060606060606,1,212,4,"striped",0,"circle","22b1",0.1,"polka-dotted","['cloud', 'circle', 'blue', 'red']",1,"22b1-3","polka-dotted",0.55,1391,2
"106","striped",313,1,14,313,4,0.606060606060606,"polka-dotted","texture",9.34245,0.5,"task",321,312,"solid","task","solid",0.4,321,3,"solid",2,0.333333333333333,"female",312,"striped",0.0606060606060606,1,313,4,"striped",0,"square","321",0.1,"polka-dotted","['square', 'blue', 'red', 'green']",1,"321-2","polka-dotted",0.55,12000,3
"107",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,9.34245,NA,NA,NA,NA,NA,NA,"solid",0.4,NA,3,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,4,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"108",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,9.34245,NA,NA,NA,NA,NA,NA,"solid",0.55,NA,3,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,4,"striped",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"109","striped",313,0,19,323,2,0.277777777777778,"polka-dotted","texture",9.34245,0.5,"task",313,323,"solid","task","striped",0.55,333,3,"striped",2,0.277777777777778,"female",323,"solid",0.444444444444444,2,333,4,"solid",1,"square","331",0.8,"polka-dotted","['square', 'green']",0.5,"331-3","polka-dotted",0.5,28730,0
"110","striped",133,0,20,133,4,0,"polka-dotted","texture",9.34245,0.5,"task",112,312,"solid","task","striped",0.55,312,3,"striped",2,0.515151515151515,"female",112,"solid",0.484848484848485,2,133,4,"solid",1,"cloud","22a2b",0.8,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a2b-2a","polka-dotted",0.85,20881,1
"111","striped",122,0,21,222,3,0,"polka-dotted","texture",9.34245,0.5,"task",212,122,"solid","task","striped",0.55,222,3,"striped",2,0.459459459459459,"female",212,"solid",0.54054054054054,2,222,4,"solid",1,"circle","322b",1,"polka-dotted","['cloud', 'circle', 'red']",0,"322b-2","polka-dotted",0.85,3621,2
"112","striped",233,0,22,323,5,0,"polka-dotted","texture",9.34245,0.5,"task",112,323,"solid","task","striped",0.55,112,3,"striped",2,0.444444444444444,"female",323,"solid",0.555555555555556,2,233,4,"solid",1,"green","211",1,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0,"211-3","polka-dotted",0.8,25621,3
"113",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,9.34245,NA,NA,NA,NA,NA,NA,"striped",0.55,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,4,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"114",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,9.34245,NA,NA,NA,NA,NA,NA,"striped",0.6,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,4,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"115","red",212,1,27,213,4,0.303030303030303,"green","color",9.34245,0.5,"task",212,122,"blue","task","blue",0.6,213,3,"blue",3,0.606060606060606,"female",122,"red",0.0909090909090909,3,213,4,"red",0,"circle","22a2b",0.15,"green","['cloud', 'circle', 'solid', 'striped']",0.5,"22a2b-2b","green",1,10452,0
"116","red",233,1,28,231,4,0.512820512820513,"green","color",9.34245,0.5,"task",121,231,"blue","task","blue",0.6,231,3,"blue",3,0.384615384615385,"female",121,"red",0.102564102564103,3,233,4,"red",0,"polka-dotted","22a2b",0.2,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22a2b-2b","green",0.75,23242,1
"117","red",232,1,29,221,4,0.555555555555556,"green","color",9.34245,0.5,"task",221,232,"blue","task","blue",0.6,221,3,"blue",3,0.333333333333333,"female",123,"red",0.111111111111111,3,123,4,"red",0,"striped","22b1",0.2,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22b1-3","green",0.6,14542,2
"118","red",132,1,30,131,4,0.555555555555556,"green","color",9.34245,0.5,"task",131,212,"blue","task","blue",0.6,131,3,"blue",3,0.333333333333333,"female",212,"red",0.111111111111111,3,132,4,"red",0,"cloud","22a2b",0.2,"green","['cloud', 'circle', 'solid', 'polka-dotted']",1,"22a2b-2b","green",0.6,5062,3
"119",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.34245,NA,NA,NA,NA,NA,NA,"blue",0.6,NA,3,"blue",NA,NA,NA,NA,"red",NA,NA,NA,4,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"120",NA,NA,NA,NA,NA,NA,NA,"green",NA,9.34245,NA,NA,NA,NA,NA,NA,"blue",0.75,NA,3,"blue",NA,NA,NA,NA,"red",NA,NA,NA,4,"red",NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA
"121","striped",112,0.5,3,112,4,0.517241379310345,"solid","texture",6.62686666666667,0,"task",131,112,"solid","task","striped",0.75,133,3,"striped",2,0.137931034482759,"female",131,"polka-dotted",0.344827586206897,0,133,5,"polka-dotted",1,"cloud","321",0.5,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.75,"321-2","solid",0.2,20660,0
"122","striped",331,0.5,4,321,4,0.344827586206897,"solid","texture",6.62686666666667,0,"task",321,331,"solid","task","striped",0.75,212,3,"striped",2,0.137931034482759,"female",321,"polka-dotted",0.517241379310345,0,212,5,"polka-dotted",1,"blue","22a1",0.75,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a1-3","solid",0.2,1531,1
"123","striped",313,0.5,5,312,4,0.387096774193548,"solid","texture",6.62686666666667,0,"task",312,232,"solid","task","striped",0.75,312,3,"striped",2,0.0967741935483871,"female",232,"polka-dotted",0.516129032258065,0,313,5,"polka-dotted",1,"red","22a2b",0.8,"polka-dotted","['circle', 'square', 'red', 'green']",0.6,"22a2b-2a","solid",0.15,12711,2
"124","striped",131,0.5,6,323,5,0.375,"solid","texture",6.62686666666667,0,"task",131,213,"solid","task","striped",0.75,213,3,"striped",2,0.09375,"female",323,"polka-dotted",0.53125,0,323,5,"polka-dotted",1,"green","211",0.85,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.6,"211-3","solid",0.15,19481,3
"125",NA,NA,NA,NA,NA,NA,NA,"solid",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"striped",0.75,NA,3,"striped",NA,NA,NA,NA,"polka-dotted",NA,NA,NA,5,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"solid",NA,NA,NA
"126",NA,NA,NA,NA,NA,NA,NA,"solid",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"striped",0.6,NA,3,"striped",NA,NA,NA,NA,"polka-dotted",NA,NA,NA,5,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"solid",NA,NA,NA
"127","striped",331,1,11,313,4,0.5,"striped","texture",6.62686666666667,0,"task",331,313,"solid","task","solid",0.6,123,2,"solid",2,0.333333333333333,"female",313,"striped",0.166666666666667,1,123,5,"polka-dotted",0.5,"green","22b1",0.25,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.75,"22b1-3","polka-dotted",0.5,15281,0
"128","striped",332,1,12,213,5,0.548387096774194,"striped","texture",6.62686666666667,0,"task",221,332,"solid","task","solid",0.6,221,2,"solid",2,0.32258064516129,"female",213,"striped",0.129032258064516,1,213,5,"polka-dotted",0.5,"circle","211",0.2,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.85,"211-3","polka-dotted",0.5,11091,1
"129","striped",323,1,13,113,4,0.620689655172414,"striped","texture",6.62686666666667,0,"task",131,113,"solid","task","solid",0.6,131,2,"solid",2,0.241379310344828,"female",113,"striped",0.137931034482759,1,323,5,"polka-dotted",0.5,"cloud","22b1",0.2,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.9,"22b1-3","polka-dotted",0.35,19301,2
"130","striped",232,1,14,212,2,0.633333333333333,"striped","texture",6.62686666666667,0,"task",212,222,"solid","task","solid",0.6,222,2,"solid",2,0.233333333333333,"female",212,"striped",0.133333333333333,1,232,5,"polka-dotted",0.5,"circle","331",0.2,"polka-dotted","['circle', 'red']",0.95,"331-3","polka-dotted",0.35,6480,3
"131",NA,NA,NA,NA,NA,NA,NA,"striped",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"solid",0.6,NA,2,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,5,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"132",NA,NA,NA,NA,NA,NA,NA,"striped",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"solid",0.65,NA,2,"solid",NA,NA,NA,NA,"striped",NA,NA,NA,5,"polka-dotted",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"133","circle",123,1,19,123,3,0.444444444444444,"square","shape",6.62686666666667,0.5,"task",321,123,"cloud","task","cloud",0.65,321,3,"cloud",1,0.277777777777778,"female",223,"circle",0.277777777777778,2,223,5,"circle",0,"striped","321",0.5,"square","['striped', 'blue', 'green']",0.8,"321-3","square",0.5,17550,0
"134","circle",231,1,20,132,4,0.484848484848485,"square","shape",6.62686666666667,0.5,"task",231,212,"cloud","task","cloud",0.65,132,3,"cloud",1,0.303030303030303,"female",212,"circle",0.212121212121212,2,132,5,"circle",0,"red","22b2b",0.35,"square","['solid', 'polka-dotted', 'blue', 'red']",0.8,"22b2b-2","square",0.5,5070,1
"135","circle",323,1,21,133,4,0.484848484848485,"square","shape",6.62686666666667,0.5,"task",213,323,"cloud","task","cloud",0.65,213,3,"cloud",1,0.303030303030303,"female",133,"circle",0.212121212121212,2,133,5,"circle",0,"green","311",0.35,"square","['solid', 'striped', 'polka-dotted', 'green']",0.8,"311-3","square",0.5,22960,2
"136","circle",213,1,22,311,4,0.484848484848485,"square","shape",6.62686666666667,0.5,"task",311,331,"cloud","task","cloud",0.65,331,3,"cloud",1,0.363636363636364,"female",311,"circle",0.151515151515152,2,213,5,"circle",0,"solid","22a2b",0.25,"square","['solid', 'polka-dotted', 'blue', 'green']",0.8,"22a2b-2a","square",0.6,9990,3
"137",NA,NA,NA,NA,NA,NA,NA,"square",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"cloud",0.65,NA,3,"cloud",NA,NA,NA,NA,"circle",NA,NA,NA,5,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"138",NA,NA,NA,NA,NA,NA,NA,"square",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"cloud",0.6,NA,3,"cloud",NA,NA,NA,NA,"circle",NA,NA,NA,5,"circle",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
"139","striped",223,0,27,223,4,0.3125,"polka-dotted","texture",6.62686666666667,0.5,"task",311,231,"solid","task","striped",0.6,231,3,"striped",2,0.1875,"female",311,"solid",0.5,3,223,5,"solid",1,"circle","22b1",0.8,"polka-dotted","['circle', 'square', 'blue', 'green']",0.5,"22b1-3","polka-dotted",0.3,15631,0
"140","striped",123,0,28,123,5,0.32258064516129,"polka-dotted","texture",6.62686666666667,0.5,"task",221,123,"solid","task","striped",0.6,221,3,"striped",2,0.129032258064516,"female",333,"solid",0.548387096774194,3,333,5,"solid",1,"green","22b1",0.85,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.5,"22b1-2","polka-dotted",0.2,28141,1
"141","striped",231,0,29,121,3,0.32258064516129,"polka-dotted","texture",6.62686666666667,0.5,"task",211,121,"solid","task","striped",0.6,121,3,"striped",2,0.129032258064516,"female",211,"solid",0.548387096774194,3,231,5,"solid",1,"blue","321",0.85,"polka-dotted","['cloud', 'circle', 'blue']",0.5,"321-3","polka-dotted",0.2,391,2
"142","striped",211,0,30,333,4,0.0833333333333333,"polka-dotted","texture",6.62686666666667,0.5,"task",211,313,"solid","task","striped",0.6,313,3,"striped",2,0.208333333333333,"female",333,"solid",0.708333333333333,3,333,5,"solid",1,"green","22a2b",0.85,"polka-dotted","['circle', 'square', 'blue', 'green']",0.1,"22a2b-2b","polka-dotted",0.25,27911,3
"143",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"striped",0.6,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,5,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,6.62686666666667,NA,NA,NA,NA,NA,NA,"striped",0.3,NA,3,"striped",NA,NA,NA,NA,"solid",NA,NA,NA,5,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"145","striped",112,0,3,122,3,0.142857142857143,"striped","texture",6.78405,1,"task",112,212,"solid","task","polka-dotted",0.3,122,3,"polka-dotted",2,0.321428571428571,"male",212,"solid",0.535714285714286,0,122,6,"solid",0.5,"cloud","322b",0.75,"polka-dotted","['cloud', 'circle', 'red']",0.2,"322b-2","striped",0.45,2741,0
"146","striped",313,0,4,132,4,0,"striped","texture",6.78405,1,"task",122,132,"solid","task","polka-dotted",0.3,122,3,"polka-dotted",2,0.48,"male",132,"solid",0.52,0,313,6,"solid",0.5,"cloud","22a1",0.65,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a1-3","striped",0.6,12571,1
"147","striped",233,0,5,233,4,0,"striped","texture",6.78405,1,"task",313,133,"solid","task","polka-dotted",0.3,133,3,"polka-dotted",2,0.684210526315789,"male",313,"solid",0.315789473684211,0,233,6,"solid",0.5,"circle","321",0.3,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"321-2","striped",0.65,25961,2
"148","striped",213,0,6,231,4,0.0454545454545455,"striped","texture",6.78405,1,"task",231,232,"solid","task","polka-dotted",0.3,232,3,"polka-dotted",2,0.727272727272727,"male",231,"solid",0.227272727272727,0,213,6,"solid",0.5,"circle","321",0.25,"polka-dotted","['circle', 'blue', 'red', 'green']",0.05,"321-2","striped",0.8,10960,3
"149",NA,NA,NA,NA,NA,NA,NA,"striped",NA,6.78405,NA,NA,NA,NA,NA,NA,"polka-dotted",0.3,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,6,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"150",NA,NA,NA,NA,NA,NA,NA,"striped",NA,6.78405,NA,NA,NA,NA,NA,NA,"polka-dotted",0.35,NA,3,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,6,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"striped",NA,NA,NA
"151","red",113,0.5,11,112,2,0.0967741935483871,"blue","color",6.78405,0,"task",111,112,"blue","task","green",0.35,112,0,"red",3,0.451612903225806,"male",111,"red",0.451612903225806,1,113,6,"green",1,"solid","331",0.7,"green","['cloud', 'solid']",0.15,"331-3","blue",0.7,8520,0
"152","red",213,0.5,12,213,5,0.0769230769230769,"blue","color",6.78405,0,"task",321,332,"blue","task","green",0.35,332,0,"red",3,0.461538461538462,"male",321,"red",0.461538461538462,1,213,6,"green",1,"circle","211",0.6,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.1,"211-3","blue",0.6,11102,1
"153","red",133,0.5,13,111,4,0.153846153846154,"blue","color",6.78405,0,"task",111,231,"blue","task","green",0.35,111,0,"red",3,0.538461538461538,"male",231,"red",0.307692307692308,1,133,6,"green",1,"cloud","22b2b",0.4,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.2,"22b2b-2","blue",0.7,20452,2
"154","red",323,0.5,14,311,4,0.266666666666667,"blue","color",6.78405,0,"task",311,331,"blue","task","green",0.35,331,0,"red",3,0.533333333333333,"male",311,"red",0.2,1,323,6,"green",1,"square","321",0.3,"green","['square', 'solid', 'striped', 'polka-dotted']",0.4,"321-2","blue",0.8,18011,3
"155",NA,NA,NA,NA,NA,NA,NA,"blue",NA,6.78405,NA,NA,NA,NA,NA,NA,"green",0.35,NA,0,"red",NA,NA,NA,NA,"red",NA,NA,NA,6,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"156",NA,NA,NA,NA,NA,NA,NA,"blue",NA,6.78405,NA,NA,NA,NA,NA,NA,"green",0.55,NA,0,"red",NA,NA,NA,NA,"red",NA,NA,NA,6,"green",NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA
"157","striped",132,0,19,321,4,0.225806451612903,"striped","texture",6.78405,1,"task",311,321,"solid","task","striped",0.55,321,2,"polka-dotted",2,0.225806451612903,"male",311,"solid",0.548387096774194,2,132,6,"solid",0.5,"blue","22a1",0.85,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.35,"22a1-3","polka-dotted",0.35,4671,0
"158","striped",332,0,20,332,4,0.230769230769231,"striped","texture",6.78405,1,"task",221,312,"solid","task","striped",0.55,221,2,"polka-dotted",2,0.230769230769231,"male",312,"solid",0.538461538461538,2,332,6,"solid",0.5,"red","22a1",0.7,"polka-dotted","['circle', 'square', 'blue', 'red']",0.3,"22a1-3","polka-dotted",0.3,7391,1
"159","striped",322,0,21,132,5,0.0714285714285714,"striped","texture",6.78405,1,"task",231,322,"solid","task","striped",0.55,132,2,"polka-dotted",2,0.357142857142857,"male",231,"solid",0.571428571428572,2,132,6,"solid",0.5,"red","22b1",0.8,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.1,"22b1-2","polka-dotted",0.5,5531,2
"160","striped",123,0,22,133,4,0.032258064516129,"striped","texture",6.78405,1,"task",312,123,"solid","task","striped",0.55,312,2,"polka-dotted",2,0.419354838709677,"male",133,"solid",0.548387096774194,2,133,6,"solid",0.5,"green","22a1",0.85,"polka-dotted","['cloud', 'square', 'red', 'green']",0.05,"22a1-3","polka-dotted",0.65,22451,3
"161",NA,NA,NA,NA,NA,NA,NA,"striped",NA,6.78405,NA,NA,NA,NA,NA,NA,"striped",0.55,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,6,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"162",NA,NA,NA,NA,NA,NA,NA,"striped",NA,6.78405,NA,NA,NA,NA,NA,NA,"striped",0.45,NA,2,"polka-dotted",NA,NA,NA,NA,"solid",NA,NA,NA,6,"solid",NA,NA,NA,NA,NA,NA,NA,NA,"polka-dotted",NA,NA,NA
"163","circle",322,0,27,322,3,0.636363636363636,"circle","shape",6.78405,1,"task",222,322,"cloud","task","cloud",0.45,222,1,"square",1,0.181818181818182,"male",223,"circle",0.181818181818182,3,223,6,"cloud",0.5,"striped","322b",0.2,"square","['striped', 'red', 'green']",0.7,"322b-2","square",0.2,16440,0
"164","circle",212,0,28,212,3,0.6,"circle","shape",6.78405,1,"task",112,212,"cloud","task","cloud",0.45,122,1,"square",1,0.2,"male",112,"circle",0.2,3,122,6,"cloud",0.5,"solid","322b",0.2,"square","['solid', 'striped', 'red']",0.6,"322b-2","square",0.2,2740,1
"165","circle",112,0,29,321,4,0.56,"circle","shape",6.78405,1,"task",121,321,"cloud","task","cloud",0.45,121,1,"square",1,0.32,"male",321,"circle",0.12,3,112,6,"cloud",0.5,"blue","22a2b",0.15,"square","['solid', 'striped', 'blue', 'red']",0.7,"22a2b-2b","square",0.4,970,2
"166","circle",123,0,30,323,4,0.566666666666667,"circle","shape",6.78405,1,"task",112,123,"cloud","task","cloud",0.45,323,1,"square",1,0.366666666666667,"male",112,"circle",0.0666666666666667,3,323,6,"cloud",0.5,"green","22a2b",0.1,"square","['solid', 'striped', 'red', 'green']",0.85,"22a2b-2b","square",0.55,19900,3
"167",NA,NA,NA,NA,NA,NA,NA,"circle",NA,6.78405,NA,NA,NA,NA,NA,NA,"cloud",0.45,NA,1,"square",NA,NA,NA,NA,"circle",NA,NA,NA,6,"cloud",NA,NA,NA,NA,NA,NA,NA,NA,"square",NA,NA,NA
