"","X","workerid","pref1","order0","simPreference0","slide_number","simulatedAnswer","numFeatures","normResponse0","simRank1","targetFeature","Answer.time_in_minutes","simPreference2","trial_type","obj1","obj2","pref0","name","guessRank0","certainty","order2","evalNum","simRank0","targetFeatureNum","normResponse2","sex","order1","guessRank2","normResponse1","blockNr","obj3","simRank2","simPreference1","utterance","uttCode","response1","pref2","featuresPresent","response0","targetUttCode","guessRank1","response2","item","trialNum","education","enjoyment","language","gender","comments","age","assess","orderObjNum1","orderObjNum2","orderObjNum3","simulatedAnswerObjNum","utteranceNum","evalNumModel","allPresentFeaValues","ambiguous","preferencesPrior1","preferencesPrior2","preferencesPrior3"
"68",68,4,"striped",322,0,6,131,5,0,"striped","texture",9.34245,1,"task",131,322,"solid","task","polka-dotted",0.65,131,"3","polka-dotted",2,0.740740740740741,"female",113,"solid",0.259259259259259,0,113,"solid",0.5,"cloud","211",0.35,"polka-dotted","['cloud', 'square', 'blue', 'red', 'green']",0,"211-3","striped",1,9131,3,3,1,"english","Female","thank you",58,"Yes",15,19,7,7,"1","3","3, 5, 8, 1, 4, 9, 1, 6, 7",TRUE,0.153846153846154,0.384615384615385,0.461538461538462
"69",69,4,"striped",122,1,11,312,4,0.666666666666667,"polka-dotted","texture",9.34245,0.5,"task",331,312,"solid","task","solid",0.4,331,"3","solid",2,0.333333333333333,"female",312,"striped",0,1,122,"striped",0,"red","22b1",0,"polka-dotted","['cloud', 'square', 'blue', 'red']",1,"22b1-3","polka-dotted",0.5,2831,0,3,1,"english","Female","thank you",58,"Yes",13,12,9,12,"8","3","1, 5, 8, 3, 4, 8, 3, 6, 7",TRUE,0.444444444444444,0.222222222222222,0.333333333333333
"70",70,4,"striped",211,1,12,211,5,0.645161290322581,"polka-dotted","texture",9.34245,0.5,"task",211,232,"solid","task","solid",0.4,313,"3","solid",2,0.32258064516129,"female",232,"striped",0.032258064516129,1,313,"striped",0,"circle","22b1",0.05,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",1,"22b1-2","polka-dotted",0.5,12611,1,3,1,"english","Female","thank you",58,"Yes",2,17,21,2,"2","2","2, 4, 7, 2, 6, 8, 3, 4, 9",TRUE,0.444444444444444,0.37037037037037,0.185185185185185
"71",71,4,"striped",221,1,13,212,4,0.606060606060606,"polka-dotted","texture",9.34245,0.5,"task",221,131,"solid","task","solid",0.4,131,"3","solid",2,0.333333333333333,"female",212,"striped",0.0606060606060606,1,212,"striped",0,"circle","22b1",0.1,"polka-dotted","['cloud', 'circle', 'blue', 'red']",1,"22b1-3","polka-dotted",0.55,1391,2,3,1,"english","Female","thank you",58,"Yes",5,11,7,11,"2","2","2, 5, 7, 2, 4, 8, 1, 6, 7",TRUE,0.578313253012048,0.240963855421687,0.180722891566265
"72",72,4,"striped",313,1,14,313,4,0.606060606060606,"polka-dotted","texture",9.34245,0.5,"task",321,312,"solid","task","solid",0.4,321,"3","solid",2,0.333333333333333,"female",312,"striped",0.0606060606060606,1,313,"striped",0,"square","321",0.1,"polka-dotted","['square', 'blue', 'red', 'green']",1,"321-2","polka-dotted",0.55,12000,3,3,1,"english","Female","thank you",58,"Yes",21,12,6,21,"3","3","3, 4, 9, 3, 4, 8, 3, 5, 7",TRUE,0.473684210526316,0.131578947368421,0.394736842105263
"73",73,4,"striped",313,0,19,323,2,0.277777777777778,"polka-dotted","texture",9.34245,0.5,"task",313,323,"solid","task","striped",0.55,333,"3","striped",2,0.277777777777778,"female",323,"solid",0.444444444444444,2,333,"solid",1,"square","331",0.8,"polka-dotted","['square', 'green']",0.5,"331-3","polka-dotted",0.5,28730,0,3,1,"english","Female","thank you",58,"Yes",21,24,27,24,"3","3","3, 4, 9, 3, 5, 9, 3, 6, 9",TRUE,0.25,0.5,0.25
"74",74,4,"striped",133,0,20,133,4,0,"polka-dotted","texture",9.34245,0.5,"task",112,312,"solid","task","striped",0.55,312,"2","striped",2,0.515151515151515,"female",112,"solid",0.484848484848485,2,133,"solid",1,"cloud","22a2b",0.8,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a2b-2a","polka-dotted",0.85,20881,1,3,1,"english","Female","thank you",58,"Yes",25,10,12,25,"1","3","1, 6, 9, 1, 4, 8, 3, 4, 8",TRUE,0.130434782608696,0.652173913043478,0.217391304347826
"75",75,4,"striped",122,0,21,222,3,0,"polka-dotted","texture",9.34245,0.5,"task",212,122,"solid","task","striped",0.55,222,"3","striped",2,0.459459459459459,"female",212,"solid",0.54054054054054,2,222,"solid",1,"circle","322b",1,"polka-dotted","['cloud', 'circle', 'red']",0,"322b-2","polka-dotted",0.85,3621,2,3,1,"english","Female","thank you",58,"Yes",13,11,14,14,"2","3","1, 5, 8, 2, 4, 8, 2, 5, 8",TRUE,0.0666666666666667,0.6,0.333333333333333
"76",76,4,"striped",233,0,22,323,5,0,"polka-dotted","texture",9.34245,0.5,"task",112,323,"solid","task","striped",0.55,112,"3","striped",2,0.444444444444444,"female",323,"solid",0.555555555555556,2,233,"solid",1,"green","211",1,"polka-dotted","['cloud', 'circle', 'square', 'red', 'green']",0,"211-3","polka-dotted",0.8,25621,3,3,1,"english","Female","thank you",58,"Yes",26,24,10,24,"9","3","2, 6, 9, 3, 5, 9, 1, 4, 8",TRUE,0.0612244897959184,0.73469387755102,0.204081632653061
"77",77,4,"red",212,1,27,213,4,0.303030303030303,"green","color",9.34245,0.5,"task",212,122,"blue","task","blue",0.6,213,"2","blue",3,0.606060606060606,"female",122,"red",0.0909090909090909,3,213,"red",0,"circle","22a2b",0.15,"green","['cloud', 'circle', 'solid', 'striped']",0.5,"22a2b-2b","green",1,10452,0,3,1,"english","Female","thank you",58,"Yes",11,13,20,20,"2","3","2, 4, 8, 1, 5, 8, 2, 4, 9",TRUE,0.483870967741935,0.193548387096774,0.32258064516129
"78",78,4,"red",233,1,28,231,4,0.512820512820513,"green","color",9.34245,0.5,"task",121,231,"blue","task","blue",0.6,231,"3","blue",3,0.384615384615385,"female",121,"red",0.102564102564103,3,233,"red",0,"polka-dotted","22a2b",0.2,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22a2b-2b","green",0.75,23242,1,3,1,"english","Female","thank you",58,"Yes",26,4,8,8,"6","2","2, 6, 9, 1, 5, 7, 2, 6, 7",TRUE,0.490909090909091,0.327272727272727,0.181818181818182
"79",79,4,"red",232,1,29,221,4,0.555555555555556,"green","color",9.34245,0.5,"task",221,232,"blue","task","blue",0.6,221,"3","blue",3,0.333333333333333,"female",123,"red",0.111111111111111,3,123,"red",0,"striped","22b1",0.2,"green","['cloud', 'circle', 'striped', 'polka-dotted']",1,"22b1-3","green",0.6,14542,2,3,1,"english","Female","thank you",58,"Yes",17,22,5,5,"5","2","2, 6, 8, 1, 5, 9, 2, 5, 7",TRUE,0.593406593406593,0.296703296703297,0.10989010989011
"80",80,4,"red",132,1,30,131,4,0.555555555555556,"green","color",9.34245,0.5,"task",131,212,"blue","task","blue",0.6,131,"3","blue",3,0.333333333333333,"female",212,"red",0.111111111111111,3,132,"red",0,"cloud","22a2b",0.2,"green","['cloud', 'circle', 'solid', 'polka-dotted']",1,"22a2b-2b","green",0.6,5062,3,3,1,"english","Female","thank you",58,"Yes",16,11,7,7,"1","2","1, 6, 8, 2, 4, 8, 1, 6, 7",TRUE,0.633802816901408,0.190140845070423,0.176056338028169
"81",81,5,"striped",112,0.5,3,112,4,0.517241379310345,"solid","texture",6.62686666666667,0,"task",131,112,"solid","task","striped",0.75,133,"2","striped",2,0.137931034482759,"female",131,"polka-dotted",0.344827586206897,0,133,"polka-dotted",1,"cloud","321",0.5,"polka-dotted","['cloud', 'blue', 'red', 'green']",0.75,"321-2","solid",0.2,20660,0,3,2,"English","Female",NA,34,"Yes",10,7,25,10,"1","3","1, 4, 8, 1, 6, 7, 1, 6, 9",TRUE,0.285714285714286,0.571428571428572,0.142857142857143
"82",82,5,"striped",331,0.5,4,321,4,0.344827586206897,"solid","texture",6.62686666666667,0,"task",321,331,"solid","task","striped",0.75,212,"3","striped",2,0.137931034482759,"female",321,"polka-dotted",0.517241379310345,0,212,"polka-dotted",1,"blue","22a1",0.75,"polka-dotted","['circle', 'square', 'blue', 'red']",0.5,"22a1-3","solid",0.2,1531,1,3,2,"English","Female",NA,34,"Yes",9,6,11,6,"7","3","3, 6, 7, 3, 5, 7, 2, 4, 8",TRUE,0.25,0.666666666666667,0.0833333333333333
"83",83,5,"striped",313,0.5,5,312,4,0.387096774193548,"solid","texture",6.62686666666667,0,"task",312,232,"solid","task","striped",0.75,312,"3","striped",2,0.0967741935483871,"female",232,"polka-dotted",0.516129032258065,0,313,"polka-dotted",1,"red","22a2b",0.8,"polka-dotted","['circle', 'square', 'red', 'green']",0.6,"22a2b-2a","solid",0.15,12711,2,3,2,"English","Female",NA,34,"Yes",21,17,12,12,"8","3","3, 4, 9, 2, 6, 8, 3, 4, 8",TRUE,0.177631578947368,0.789473684210526,0.0328947368421053
"84",84,5,"striped",131,0.5,6,323,5,0.375,"solid","texture",6.62686666666667,0,"task",131,213,"solid","task","striped",0.75,213,"3","striped",2,0.09375,"female",323,"polka-dotted",0.53125,0,323,"polka-dotted",1,"green","211",0.85,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.6,"211-3","solid",0.15,19481,3,3,2,"English","Female",NA,34,"Yes",7,24,20,24,"9","3","1, 6, 7, 3, 5, 9, 2, 4, 9",TRUE,0.0983606557377049,0.87431693989071,0.0273224043715847
"85",85,5,"striped",331,1,11,313,4,0.5,"striped","texture",6.62686666666667,0,"task",331,313,"solid","task","solid",0.6,123,"2","solid",2,0.333333333333333,"female",313,"striped",0.166666666666667,1,123,"polka-dotted",0.5,"green","22b1",0.25,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.75,"22b1-3","polka-dotted",0.5,15281,0,3,2,"English","Female",NA,34,"Yes",9,21,22,21,"9","2","3, 6, 7, 3, 4, 9, 1, 5, 9",TRUE,0.444444444444444,0.222222222222222,0.333333333333333
"86",86,5,"striped",332,1,12,213,5,0.548387096774194,"striped","texture",6.62686666666667,0,"task",221,332,"solid","task","solid",0.6,221,"2","solid",2,0.32258064516129,"female",213,"striped",0.129032258064516,1,213,"polka-dotted",0.5,"circle","211",0.2,"polka-dotted","['circle', 'square', 'blue', 'red', 'green']",0.85,"211-3","polka-dotted",0.5,11091,1,3,2,"English","Female",NA,34,"Yes",18,20,5,20,"2","2","3, 6, 8, 2, 4, 9, 2, 5, 7",TRUE,0.551724137931034,0.137931034482759,0.310344827586207
"87",87,5,"striped",323,1,13,113,4,0.620689655172414,"striped","texture",6.62686666666667,0,"task",131,113,"solid","task","solid",0.6,131,"2","solid",2,0.241379310344828,"female",113,"striped",0.137931034482759,1,323,"polka-dotted",0.5,"cloud","22b1",0.2,"polka-dotted","['cloud', 'square', 'blue', 'green']",0.9,"22b1-3","polka-dotted",0.35,19301,2,3,2,"English","Female",NA,34,"Yes",24,19,7,19,"1","2","3, 5, 9, 1, 4, 9, 1, 6, 7",TRUE,0.680851063829787,0.127659574468085,0.191489361702128
"88",88,5,"striped",232,1,14,212,2,0.633333333333333,"striped","texture",6.62686666666667,0,"task",212,222,"solid","task","solid",0.6,222,"2","solid",2,0.233333333333333,"female",212,"striped",0.133333333333333,1,232,"polka-dotted",0.5,"circle","331",0.2,"polka-dotted","['circle', 'red']",0.95,"331-3","polka-dotted",0.35,6480,3,3,2,"English","Female",NA,34,"Yes",17,11,14,11,"2","2","2, 6, 8, 2, 4, 8, 2, 5, 8",TRUE,0.810126582278481,0.0759493670886076,0.113924050632911
"89",89,5,"circle",123,1,19,123,3,0.444444444444444,"square","shape",6.62686666666667,0.5,"task",321,123,"cloud","task","cloud",0.65,321,"3","cloud",1,0.277777777777778,"female",223,"circle",0.277777777777778,2,223,"circle",0,"striped","321",0.5,"square","['striped', 'blue', 'green']",0.8,"321-3","square",0.5,17550,0,3,2,"English","Female",NA,34,"Yes",22,23,6,22,"5","3","1, 5, 9, 2, 5, 9, 3, 5, 7",TRUE,0.5,0.25,0.25
"90",90,5,"circle",231,1,20,132,4,0.484848484848485,"square","shape",6.62686666666667,0.5,"task",231,212,"cloud","task","cloud",0.65,132,"3","cloud",1,0.303030303030303,"female",212,"circle",0.212121212121212,2,132,"circle",0,"red","22b2b",0.35,"square","['solid', 'polka-dotted', 'blue', 'red']",0.8,"22b2b-2","square",0.5,5070,1,3,2,"English","Female",NA,34,"Yes",8,11,16,16,"8","3","2, 6, 7, 2, 4, 8, 1, 6, 8",TRUE,0.48780487804878,0.146341463414634,0.365853658536585
"91",91,5,"circle",323,1,21,133,4,0.484848484848485,"square","shape",6.62686666666667,0.5,"task",213,323,"cloud","task","cloud",0.65,213,"3","cloud",1,0.303030303030303,"female",133,"circle",0.212121212121212,2,133,"circle",0,"green","311",0.35,"square","['solid', 'striped', 'polka-dotted', 'green']",0.8,"311-3","square",0.5,22960,2,3,2,"English","Female",NA,34,"Yes",24,25,20,25,"9","3","3, 5, 9, 1, 6, 9, 2, 4, 9",TRUE,0.655737704918033,0.0983606557377049,0.245901639344262
"92",92,5,"circle",213,1,22,311,4,0.484848484848485,"square","shape",6.62686666666667,0.5,"task",311,331,"cloud","task","cloud",0.65,331,"3","cloud",1,0.363636363636364,"female",311,"circle",0.151515151515152,2,213,"circle",0,"solid","22a2b",0.25,"square","['solid', 'polka-dotted', 'blue', 'green']",0.8,"22a2b-2a","square",0.6,9990,3,3,2,"English","Female",NA,34,"Yes",20,3,9,3,"4","3","2, 4, 9, 3, 4, 7, 3, 6, 7",TRUE,0.784313725490196,0.0392156862745098,0.176470588235294
"93",93,5,"striped",223,0,27,223,4,0.3125,"polka-dotted","texture",6.62686666666667,0.5,"task",311,231,"solid","task","striped",0.6,231,"2","striped",2,0.1875,"female",311,"solid",0.5,3,223,"solid",1,"circle","22b1",0.8,"polka-dotted","['circle', 'square', 'blue', 'green']",0.5,"22b1-3","polka-dotted",0.3,15631,0,3,2,"English","Female",NA,34,"Yes",23,3,8,23,"2","2","2, 5, 9, 3, 4, 7, 2, 6, 7",TRUE,0.333333333333333,0.444444444444444,0.222222222222222
"94",94,5,"striped",123,0,28,123,5,0.32258064516129,"polka-dotted","texture",6.62686666666667,0.5,"task",221,123,"solid","task","striped",0.6,221,"2","striped",2,0.129032258064516,"female",333,"solid",0.548387096774194,3,333,"solid",1,"green","22b1",0.85,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'green']",0.5,"22b1-2","polka-dotted",0.2,28141,1,3,2,"English","Female",NA,34,"Yes",22,27,5,22,"9","1","1, 5, 9, 3, 6, 9, 2, 5, 7",TRUE,0.494505494505495,0.395604395604396,0.10989010989011
"95",95,5,"striped",231,0,29,121,3,0.32258064516129,"polka-dotted","texture",6.62686666666667,0.5,"task",211,121,"solid","task","striped",0.6,121,"2","striped",2,0.129032258064516,"female",211,"solid",0.548387096774194,3,231,"solid",1,"blue","321",0.85,"polka-dotted","['cloud', 'circle', 'blue']",0.5,"321-3","polka-dotted",0.2,391,2,3,2,"English","Female",NA,34,"Yes",8,2,4,4,"7","2","2, 6, 7, 2, 4, 7, 1, 5, 7",TRUE,0.354330708661417,0.566929133858268,0.078740157480315
"96",96,5,"striped",211,0,30,333,4,0.0833333333333333,"polka-dotted","texture",6.62686666666667,0.5,"task",211,313,"solid","task","striped",0.6,313,"3","striped",2,0.208333333333333,"female",333,"solid",0.708333333333333,3,333,"solid",1,"green","22a2b",0.85,"polka-dotted","['circle', 'square', 'blue', 'green']",0.1,"22a2b-2b","polka-dotted",0.25,27911,3,3,2,"English","Female",NA,34,"Yes",2,27,21,27,"9","2","2, 4, 7, 3, 6, 9, 3, 4, 9",TRUE,0.186206896551724,0.744827586206896,0.0689655172413793
"97",97,6,"striped",112,0,3,122,3,0.142857142857143,"striped","texture",6.78405,1,"task",112,212,"solid","task","polka-dotted",0.3,122,"2","polka-dotted",2,0.321428571428571,"male",212,"solid",0.535714285714286,0,122,"solid",0.5,"cloud","322b",0.75,"polka-dotted","['cloud', 'circle', 'red']",0.2,"322b-2","striped",0.45,2741,0,3,1,"English","Female",NA,42,"Yes",10,11,13,13,"1","3","1, 4, 8, 2, 4, 8, 1, 5, 8",TRUE,0.193548387096774,0.32258064516129,0.483870967741935
"98",98,6,"striped",313,0,4,132,4,0,"striped","texture",6.78405,1,"task",122,132,"solid","task","polka-dotted",0.3,122,"2","polka-dotted",2,0.48,"male",132,"solid",0.52,0,313,"solid",0.5,"cloud","22a1",0.65,"polka-dotted","['cloud', 'square', 'red', 'green']",0,"22a1-3","striped",0.6,12571,1,3,1,"English","Female",NA,42,"Yes",21,16,13,16,"1","3","3, 4, 9, 1, 6, 8, 1, 5, 8",TRUE,0.183673469387755,0.204081632653061,0.612244897959184
"99",99,6,"striped",233,0,5,233,4,0,"striped","texture",6.78405,1,"task",313,133,"solid","task","polka-dotted",0.3,133,"3","polka-dotted",2,0.684210526315789,"male",313,"solid",0.315789473684211,0,233,"solid",0.5,"circle","321",0.3,"polka-dotted","['cloud', 'circle', 'square', 'green']",0,"321-2","striped",0.65,25961,2,3,1,"English","Female",NA,42,"Yes",26,21,25,26,"2","3","2, 6, 9, 3, 4, 9, 1, 6, 9",FALSE,0.183673469387755,0.204081632653061,0.612244897959184
"100",100,6,"striped",213,0,6,231,4,0.0454545454545455,"striped","texture",6.78405,1,"task",231,232,"solid","task","polka-dotted",0.3,232,"3","polka-dotted",2,0.727272727272727,"male",231,"solid",0.227272727272727,0,213,"solid",0.5,"circle","321",0.25,"polka-dotted","['circle', 'blue', 'red', 'green']",0.05,"321-2","striped",0.8,10960,3,3,1,"English","Female",NA,42,"Yes",20,8,17,8,"2","3","2, 4, 9, 2, 6, 7, 2, 6, 8",TRUE,0.0957446808510638,0.425531914893617,0.478723404255319
"101",101,6,"red",113,0.5,11,112,2,0.0967741935483871,"blue","color",6.78405,0,"task",111,112,"blue","task","green",0.35,112,"1","red",3,0.451612903225806,"male",111,"red",0.451612903225806,1,113,"green",1,"solid","331",0.7,"green","['cloud', 'solid']",0.15,"331-3","blue",0.7,8520,0,3,1,"English","Female",NA,42,"Yes",19,1,10,10,"4","2","1, 4, 9, 1, 4, 7, 1, 4, 8",TRUE,0.25,0.5,0.25
"102",102,6,"red",213,0.5,12,213,5,0.0769230769230769,"blue","color",6.78405,0,"task",321,332,"blue","task","green",0.35,332,"1","red",3,0.461538461538462,"male",321,"red",0.461538461538462,1,213,"green",1,"circle","211",0.6,"green","['circle', 'square', 'solid', 'striped', 'polka-dotted']",0.1,"211-3","blue",0.6,11102,1,3,1,"English","Female",NA,42,"Yes",20,6,18,20,"2","2","2, 4, 9, 3, 5, 7, 3, 6, 8",FALSE,0.25,0.5,0.25
"103",103,6,"red",133,0.5,13,111,4,0.153846153846154,"blue","color",6.78405,0,"task",111,231,"blue","task","green",0.35,111,"1","red",3,0.538461538461538,"male",231,"red",0.307692307692308,1,133,"green",1,"cloud","22b2b",0.4,"green","['cloud', 'circle', 'solid', 'polka-dotted']",0.2,"22b2b-2","blue",0.7,20452,2,3,1,"English","Female",NA,42,"Yes",25,8,1,1,"1","3","1, 6, 9, 2, 6, 7, 1, 4, 7",TRUE,0.204545454545455,0.681818181818182,0.113636363636364
"104",104,6,"red",323,0.5,14,311,4,0.266666666666667,"blue","color",6.78405,0,"task",311,331,"blue","task","green",0.35,331,"0","red",3,0.533333333333333,"male",311,"red",0.2,1,323,"green",1,"square","321",0.3,"green","['square', 'solid', 'striped', 'polka-dotted']",0.4,"321-2","blue",0.8,18011,3,3,1,"English","Female",NA,42,"Yes",24,3,9,3,"3","3","3, 5, 9, 3, 4, 7, 3, 6, 7",TRUE,0.0974729241877256,0.866425992779783,0.036101083032491
"105",105,6,"striped",132,0,19,321,4,0.225806451612903,"striped","texture",6.78405,1,"task",311,321,"solid","task","striped",0.55,321,"2","polka-dotted",2,0.225806451612903,"male",311,"solid",0.548387096774194,2,132,"solid",0.5,"blue","22a1",0.85,"polka-dotted","['cloud', 'square', 'blue', 'red']",0.35,"22a1-3","polka-dotted",0.35,4671,0,3,1,"English","Female",NA,42,"Yes",16,3,6,6,"7","2","1, 6, 8, 3, 4, 7, 3, 5, 7",TRUE,0.222222222222222,0.444444444444444,0.333333333333333
"106",106,6,"striped",332,0,20,332,4,0.230769230769231,"striped","texture",6.78405,1,"task",221,312,"solid","task","striped",0.55,221,"2","polka-dotted",2,0.230769230769231,"male",312,"solid",0.538461538461538,2,332,"solid",0.5,"red","22a1",0.7,"polka-dotted","['circle', 'square', 'blue', 'red']",0.3,"22a1-3","polka-dotted",0.3,7391,1,3,1,"English","Female",NA,42,"Yes",18,12,5,18,"8","3","3, 6, 8, 3, 4, 8, 2, 5, 7",TRUE,0.142857142857143,0.428571428571429,0.428571428571429
"107",107,6,"striped",322,0,21,132,5,0.0714285714285714,"striped","texture",6.78405,1,"task",231,322,"solid","task","striped",0.55,132,"2","polka-dotted",2,0.357142857142857,"male",231,"solid",0.571428571428572,2,132,"solid",0.5,"red","22b1",0.8,"polka-dotted","['cloud', 'circle', 'square', 'blue', 'red']",0.1,"22b1-2","polka-dotted",0.5,5531,2,3,1,"English","Female",NA,42,"Yes",15,8,16,16,"8","3","3, 5, 8, 2, 6, 7, 1, 6, 8",TRUE,0.263157894736842,0.263157894736842,0.473684210526316
"108",108,6,"striped",123,0,22,133,4,0.032258064516129,"striped","texture",6.78405,1,"task",312,123,"solid","task","striped",0.55,312,"2","polka-dotted",2,0.419354838709677,"male",133,"solid",0.548387096774194,2,133,"solid",0.5,"green","22a1",0.85,"polka-dotted","['cloud', 'square', 'red', 'green']",0.05,"22a1-3","polka-dotted",0.65,22451,3,3,1,"English","Female",NA,42,"Yes",22,25,12,25,"9","2","1, 5, 9, 1, 6, 9, 3, 4, 8",TRUE,0.245901639344262,0.163934426229508,0.590163934426229
"109",109,6,"circle",322,0,27,322,3,0.636363636363636,"circle","shape",6.78405,1,"task",222,322,"cloud","task","cloud",0.45,222,"1","square",1,0.181818181818182,"male",223,"circle",0.181818181818182,3,223,"cloud",0.5,"striped","322b",0.2,"square","['striped', 'red', 'green']",0.7,"322b-2","square",0.2,16440,0,3,1,"English","Female",NA,42,"Yes",15,23,14,15,"5","1","3, 5, 8, 2, 5, 9, 2, 5, 8",TRUE,0.571428571428572,0.142857142857143,0.285714285714286
"110",110,6,"circle",212,0,28,212,3,0.6,"circle","shape",6.78405,1,"task",112,212,"cloud","task","cloud",0.45,122,"1","square",1,0.2,"male",112,"circle",0.2,3,122,"cloud",0.5,"solid","322b",0.2,"square","['solid', 'striped', 'red']",0.6,"322b-2","square",0.2,2740,1,3,1,"English","Female",NA,42,"Yes",11,10,13,11,"4","2","2, 4, 8, 1, 4, 8, 1, 5, 8",TRUE,0.375,0.15625,0.46875
"111",111,6,"circle",112,0,29,321,4,0.56,"circle","shape",6.78405,1,"task",121,321,"cloud","task","cloud",0.45,121,"1","square",1,0.32,"male",321,"circle",0.12,3,112,"cloud",0.5,"blue","22a2b",0.15,"square","['solid', 'striped', 'blue', 'red']",0.7,"22a2b-2b","square",0.4,970,2,3,1,"English","Female",NA,42,"Yes",10,6,4,6,"7","3","1, 4, 8, 3, 5, 7, 1, 5, 7",TRUE,0.242424242424242,0.252525252525253,0.505050505050505
"112",112,6,"circle",123,0,30,323,4,0.566666666666667,"circle","shape",6.78405,1,"task",112,123,"cloud","task","cloud",0.45,323,"1","square",1,0.366666666666667,"male",112,"circle",0.0666666666666667,3,323,"cloud",0.5,"green","22a2b",0.1,"square","['solid', 'striped', 'red', 'green']",0.85,"22a2b-2b","square",0.55,19900,3,3,1,"English","Female",NA,42,"Yes",22,10,24,24,"9","3","1, 5, 9, 1, 4, 8, 3, 5, 9",TRUE,0.141315014720314,0.368007850834151,0.490677134445535
